StaffRouteStopMapIID,StaffID,PickupStopMapID,DropStopMapID,IsOneWay,PickupRouteID,DropStopRouteID,SchoolID,AcademicYearID,TransportStatusID
899,14547,120835,120835.0,False,40746,40746.0,20,25.0,1.0
900,14782,120843,120843.0,False,40745,40745.0,20,25.0,
901,14168,120528,120528.0,False,40722,40722.0,30,23.0,1.0
902,14878,120825,120825.0,False,40765,40765.0,30,23.0,1.0
903,14877,120810,120810.0,False,40722,40722.0,30,23.0,1.0
904,14767,120516,120516.0,False,40716,40716.0,30,23.0,1.0
905,14737,120782,120782.0,False,40695,40695.0,30,23.0,1.0
906,14693,120790,120790.0,False,40703,40703.0,30,23.0,
907,14169,120479,120479.0,False,40701,40701.0,30,23.0,1.0
908,14605,120815,120815.0,False,40728,40728.0,30,23.0,1.0
909,14877,120810,120810.0,False,40722,40722.0,30,23.0,1.0
910,14862,120660,120660.0,False,40758,40758.0,10,24.0,1.0
911,14769,120837,120837.0,False,40741,40741.0,20,25.0,1.0
912,14720,120563,120563.0,False,40733,40733.0,30,23.0,1.0
913,14773,120469,120469.0,False,40698,40698.0,30,23.0,
914,14157,120479,120479.0,False,40701,40701.0,30,23.0,1.0
915,13986,120568,120568.0,False,40735,40735.0,30,23.0,1.0
916,14615,120822,120822.0,False,40735,40735.0,30,23.0,1.0
917,14739,120806,120806.0,False,40719,40719.0,30,23.0,1.0
918,14819,120517,120517.0,False,40717,40717.0,30,23.0,1.0
919,14198,120563,120563.0,False,40733,40733.0,30,23.0,2.0
920,13959,120771,120771.0,False,40747,40747.0,20,25.0,1.0
921,14657,120612,120612.0,False,40747,40747.0,20,25.0,1.0
922,14896,120860,120860.0,False,40747,40747.0,20,25.0,
923,14895,120575,120575.0,False,40738,40738.0,20,25.0,1.0
924,13966,120610,120610.0,False,40747,40747.0,20,25.0,1.0
925,14873,120834,120834.0,False,40751,40751.0,20,25.0,2.0
926,14738,120848,120848.0,False,40757,40757.0,10,24.0,1.0
927,14899,120851,120851.0,False,40759,40759.0,10,24.0,1.0
928,14883,120854,120854.0,False,40760,40760.0,10,24.0,
929,14751,120852,120852.0,False,40754,40754.0,10,24.0,1.0
930,14816,120856,120856.0,False,40762,40762.0,10,24.0,1.0
931,14910,120855,120855.0,False,40756,40756.0,10,24.0,1.0
932,14874,120856,120856.0,False,40762,40762.0,10,24.0,1.0
933,14661,120841,120841.0,False,40740,40740.0,20,25.0,
934,14810,120828,120828.0,False,40748,40748.0,20,25.0,1.0
935,14012,120828,120828.0,False,40748,40748.0,20,25.0,
936,14665,120836,120836.0,False,40749,40749.0,20,25.0,1.0
937,14753,120839,120839.0,False,40750,40750.0,20,25.0,1.0
938,14728,120866,120866.0,False,40767,40767.0,30,23.0,1.0
939,14662,120864,120864.0,False,40767,40767.0,30,23.0,1.0
940,14572,120447,120447.0,False,40687,40687.0,30,23.0,1.0
941,14641,120789,120789.0,False,40702,40702.0,30,23.0,
942,14878,120803,120803.0,False,40716,40716.0,30,23.0,1.0
943,14863,120769,120769.0,False,40735,40735.0,30,23.0,1.0
944,14537,120516,120516.0,False,40716,40716.0,30,23.0,1.0
945,14864,120769,120769.0,False,40735,40735.0,30,23.0,1.0
946,13937,120868,120868.0,False,40734,40734.0,30,23.0,1.0
947,14202,120568,120568.0,False,40735,40735.0,30,23.0,2.0
948,13960,120559,120559.0,False,40731,40731.0,30,23.0,2.0
949,14569,120559,120559.0,False,40731,40731.0,30,23.0,2.0
950,14602,120460,120460.0,False,40694,40694.0,30,23.0,
951,14929,120506,120506.0,False,40711,40711.0,30,23.0,1.0
952,14928,120506,120506.0,False,40711,40711.0,30,23.0,1.0
953,14917,120769,120769.0,False,40735,40735.0,30,23.0,2.0
954,14930,120506,120506.0,False,40711,40711.0,30,23.0,1.0
955,14924,120528,120528.0,False,40722,40722.0,30,23.0,1.0
956,14922,120527,120527.0,False,40721,40721.0,30,23.0,2.0
957,14920,120534,120534.0,False,40723,40723.0,30,23.0,1.0
958,14931,120590,120590.0,False,40743,40743.0,20,25.0,1.0
959,14926,120745,120745.0,False,40749,40749.0,20,25.0,1.0
960,14927,120872,120872.0,False,40747,40747.0,20,25.0,1.0
961,14923,120577,120577.0,False,40738,40738.0,20,25.0,2.0
962,14925,120696,120696.0,False,40760,40760.0,10,24.0,1.0
963,14918,120666,120666.0,False,40758,40758.0,10,24.0,1.0
964,14719,120697,120697.0,False,40760,40760.0,10,24.0,1.0
965,14756,120553,120553.0,False,40729,40729.0,30,23.0,1.0
966,14887,120527,120527.0,False,40721,40721.0,30,23.0,2.0
967,14886,120527,120527.0,False,40721,40721.0,30,23.0,2.0
968,14174,120479,120479.0,False,40701,40701.0,30,23.0,
969,14850,120479,120479.0,False,40701,40701.0,30,23.0,
970,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
971,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
972,14829,120769,120769.0,False,40735,40735.0,30,23.0,2.0
973,14889,120769,120769.0,False,40735,40735.0,30,23.0,2.0
974,14890,120769,120769.0,False,40735,40735.0,30,23.0,2.0
975,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
976,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
977,14829,120769,120769.0,False,40735,40735.0,30,23.0,2.0
978,14889,120769,120769.0,False,40735,40735.0,30,23.0,2.0
979,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
980,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
981,14829,120769,120769.0,False,40735,40735.0,30,23.0,2.0
982,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
983,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
984,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
985,14889,120769,120769.0,False,40735,40735.0,30,23.0,2.0
986,14890,120769,120769.0,False,40735,40735.0,30,23.0,2.0
987,14829,120769,120769.0,False,40735,40735.0,30,23.0,2.0
988,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
989,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
990,14889,120769,120769.0,False,40735,40735.0,30,23.0,2.0
991,14890,120769,120769.0,False,40735,40735.0,30,23.0,
992,14829,120769,120769.0,False,40735,40735.0,30,23.0,2.0
993,14137,120769,120769.0,False,40735,40735.0,30,23.0,2.0
994,13932,120769,120769.0,False,40735,40735.0,30,23.0,2.0
995,13928,120879,120879.0,False,40763,40763.0,30,23.0,1.0
996,14599,120877,120877.0,False,40763,40763.0,30,23.0,2.0
997,14748,120867,120867.0,False,40767,40767.0,30,23.0,1.0
998,13930,120826,120826.0,False,40766,40766.0,20,25.0,1.0
999,14565,120865,120865.0,False,40767,40767.0,30,23.0,1.0
1000,14944,120568,120568.0,False,40735,40735.0,30,23.0,2.0
1001,14850,120513,120513.0,False,40714,40714.0,30,23.0,2.0
1002,14174,120479,120479.0,False,40701,40701.0,30,23.0,2.0
1003,14948,120497,120497.0,False,40708,40708.0,30,23.0,1.0
1004,14916,120506,120506.0,False,40711,40711.0,30,23.0,1.0
1005,14921,120506,120506.0,False,40711,40711.0,30,23.0,2.0
1006,14949,120506,120506.0,False,40711,40711.0,30,23.0,2.0
1007,14111,120516,120516.0,False,40716,40716.0,30,23.0,1.0
1008,14904,120553,120553.0,False,40729,40729.0,30,23.0,1.0
1009,14878,120822,120822.0,False,40735,40735.0,30,23.0,2.0
1010,13960,120559,120461.0,False,40731,40694.0,30,23.0,1.0
1011,14569,120559,120461.0,False,40731,40694.0,30,23.0,1.0
1012,14568,120764,120764.0,False,40765,40765.0,30,23.0,2.0
1013,14947,120610,120610.0,False,40747,40747.0,20,25.0,
1014,14942,120593,120593.0,False,40744,40744.0,20,25.0,1.0
1015,14935,120845,120845.0,False,40738,40738.0,20,25.0,2.0
1016,14940,120831,120831.0,False,40742,40742.0,20,25.0,1.0
1017,14934,120837,120837.0,False,40741,40741.0,20,25.0,1.0
1018,14943,120843,120843.0,False,40745,40745.0,20,25.0,
1019,14783,120836,120836.0,False,40749,40749.0,20,25.0,1.0
1020,14941,120833,120833.0,False,40761,40761.0,20,25.0,1.0
1021,14939,120854,120854.0,False,40760,40760.0,10,24.0,1.0
1022,14938,120857,120857.0,False,40764,40764.0,10,24.0,1.0
1023,14565,120472,120472.0,False,40699,40699.0,30,23.0,1.0
1024,14950,120610,120610.0,False,40747,40747.0,20,25.0,
1025,14208,120485,120485.0,False,40703,40703.0,30,23.0,1.0
1026,14945,120478,120478.0,False,40701,40701.0,30,23.0,1.0
1027,14893,120541,120541.0,False,40726,40726.0,30,23.0,1.0
1028,14920,120527,120527.0,False,40721,40721.0,30,23.0,
1029,14013,120820,120820.0,False,40733,40733.0,30,23.0,1.0
1030,14606,120776,120776.0,False,40688,40688.0,30,23.0,1.0
1031,14937,120778,120778.0,False,40690,40690.0,30,23.0,1.0
1032,14737,120867,120867.0,False,40767,40767.0,30,23.0,2.0
1033,14748,120782,120782.0,False,40695,40695.0,30,23.0,1.0
1034,14954,120783,120783.0,False,40696,40696.0,30,23.0,1.0
1035,14933,120784,120784.0,False,40697,40697.0,30,23.0,1.0
1036,14951,120786,120786.0,False,40699,40699.0,30,23.0,1.0
1037,14566,120827,120827.0,False,40766,40766.0,20,25.0,1.0
1038,14956,120612,120612.0,False,40747,40747.0,20,25.0,1.0
1039,14788,120873,120873.0,False,40747,40747.0,20,25.0,1.0
1040,14831,120863,120863.0,False,40758,40758.0,10,24.0,1.0
1041,14834,120642,120642.0,False,40754,40754.0,10,24.0,1.0
1042,14923,120593,120593.0,False,40744,40744.0,20,25.0,2.0
1043,14669,120884,120884.0,False,40750,40750.0,20,25.0,1.0
1044,14870,120852,120852.0,False,40754,40754.0,10,24.0,1.0
1045,14919,120769,120769.0,False,40735,40735.0,30,23.0,2.0
1046,14702,120513,120513.0,False,40714,40714.0,30,23.0,2.0
1047,13928,120506,120506.0,False,40711,40711.0,30,23.0,1.0
1048,14953,120465,120465.0,False,40696,40696.0,30,23.0,1.0
1049,14849,120447,120447.0,False,40687,40687.0,30,23.0,1.0
1050,14906,120819,120819.0,False,40732,40732.0,30,23.0,1.0
1051,14878,120776,120776.0,False,40688,40688.0,30,23.0,
1052,14745,120822,120822.0,False,40735,40735.0,30,23.0,2.0
1053,14606,120789,120789.0,False,40702,40702.0,30,23.0,1.0
1054,14015,120785,120785.0,False,40698,40698.0,30,23.0,1.0
1055,14615,120790,120790.0,False,40703,40703.0,30,23.0,1.0
1056,14883,120791,120791.0,False,40704,40704.0,30,23.0,1.0
1057,14653,120803,120803.0,False,40716,40716.0,30,23.0,1.0
1058,14913,120804,120804.0,False,40717,40717.0,30,23.0,1.0
1059,14936,120807,120807.0,False,40720,40720.0,30,23.0,2.0
1060,14907,120809,120809.0,False,40723,40723.0,30,23.0,1.0
1061,14014,120816,120816.0,False,40729,40729.0,30,23.0,1.0
1062,14017,120823,120823.0,False,40736,40736.0,30,23.0,1.0
1063,14963,120510,120510.0,False,40713,40713.0,30,23.0,1.0
1064,14172,120866,120866.0,False,40767,40767.0,30,23.0,2.0
1065,14965,120610,120610.0,False,40747,40747.0,20,25.0,1.0
1066,14962,120843,120843.0,False,40745,40745.0,20,25.0,1.0
1067,14568,120888,120888.0,False,40727,40727.0,30,23.0,1.0
1068,13994,120890,120890.0,False,40727,40727.0,30,23.0,2.0
1069,14154,120519,120519.0,False,40718,40718.0,30,23.0,1.0
1070,14802,120541,120541.0,False,40726,40726.0,30,23.0,1.0
1071,14599,120478,120478.0,False,40701,40701.0,30,23.0,2.0
1072,14171,120486,120486.0,False,40703,40703.0,30,23.0,1.0
1073,14846,120513,120513.0,False,40714,40714.0,30,23.0,2.0
1074,14959,120841,120841.0,False,40740,40740.0,20,25.0,1.0
1075,14958,120559,120559.0,False,40731,40731.0,30,23.0,1.0
1076,14908,120814,120814.0,False,40727,40727.0,30,23.0,2.0
1077,14974,120825,120825.0,False,40765,40765.0,30,23.0,1.0
1078,14128,120548,120548.0,False,40728,40728.0,30,23.0,1.0
1079,14976,120624,120624.0,False,40749,40749.0,20,25.0,
1080,14172,120866,120497.0,False,40767,40708.0,30,23.0,1.0
1081,14603,120563,120563.0,False,40733,40733.0,30,23.0,1.0
1082,14975,120828,120828.0,False,40748,40748.0,20,25.0,1.0
1083,14570,120492,120503.0,False,40707,40710.0,30,23.0,1.0
1084,13946,120766,120766.0,False,40765,40765.0,30,23.0,1.0
1085,14946,120676,120676.0,False,40759,40759.0,10,24.0,1.0
1086,14540,120857,120847.0,False,40764,40752.0,10,24.0,1.0
1087,14980,120727,120727.0,False,40755,40755.0,10,24.0,1.0
1088,14822,120880,120880.0,False,40758,40758.0,10,24.0,1.0
1089,14577,120695,120695.0,False,40760,40760.0,10,24.0,1.0
1090,14841,120711,120711.0,False,40757,40757.0,10,24.0,1.0
1091,14894,120870,120870.0,False,40753,40753.0,10,24.0,1.0
1092,14976,120646,120646.0,False,40755,40755.0,10,24.0,1.0
1093,14914,120699,120699.0,False,40762,40762.0,10,24.0,1.0
1094,14173,120536,120536.0,False,40724,40724.0,30,23.0,
1095,14665,120834,120834.0,False,40751,40751.0,20,25.0,2.0
1096,14108,120836,120836.0,False,40749,40749.0,20,25.0,1.0
1097,14979,120516,120516.0,False,40716,40716.0,30,23.0,1.0
1098,14985,120566,120566.0,False,40734,40734.0,30,23.0,1.0
1099,14982,120474,120474.0,False,40699,40699.0,30,23.0,2.0
1100,14983,120575,120575.0,False,40738,40738.0,20,25.0,
1101,14984,120612,120612.0,False,40747,40747.0,20,25.0,1.0
1102,14981,120826,120826.0,False,40766,40766.0,20,25.0,
1103,14971,120716,120716.0,False,40737,40737.0,20,25.0,1.0
1104,14592,120535,120460.0,False,40724,40694.0,30,23.0,1.0
1105,13965,120900,120900.0,False,40732,40732.0,30,23.0,2.0
1106,14843,120757,120757.0,False,40706,40706.0,30,23.0,1.0
1107,14138,120901,120901.0,False,40695,40695.0,30,23.0,2.0
1108,13925,120901,120901.0,False,40695,40695.0,30,23.0,2.0
1109,14857,120469,120469.0,False,40698,40698.0,30,23.0,1.0
1110,14736,120864,120864.0,False,40767,40767.0,30,23.0,2.0
1111,14989,120888,120888.0,False,40727,40727.0,30,23.0,1.0
1112,14836,120695,120695.0,False,40760,40760.0,10,24.0,1.0
1113,14976,120623,120623.0,False,40749,40749.0,20,25.0,1.0
1114,14615,120805,120805.0,False,40718,40718.0,30,23.0,1.0
1115,14883,120782,120782.0,False,40695,40695.0,30,23.0,1.0
1116,14630,120811,120811.0,False,40724,40724.0,30,23.0,1.0
1117,14990,120813,120813.0,False,40726,40726.0,30,23.0,1.0
1118,14012,120815,120805.0,False,40728,40718.0,30,23.0,1.0
1119,14908,120810,120810.0,False,40722,40722.0,30,23.0,2.0
1120,14605,120814,120814.0,False,40727,40727.0,30,23.0,1.0
1121,14877,120776,120776.0,False,40688,40688.0,30,23.0,1.0
1122,14748,120822,120822.0,False,40735,40735.0,30,23.0,2.0
1123,14745,120790,120790.0,False,40703,40703.0,30,23.0,1.0
1124,14986,120791,120791.0,False,40704,40704.0,30,23.0,1.0
1125,14850,120877,120877.0,False,40763,40763.0,30,23.0,2.0
1126,14202,120904,120904.0,False,40703,40703.0,30,23.0,1.0
1127,14924,120468,120468.0,False,40697,40697.0,30,23.0,1.0
1128,14944,120886,120886.0,False,40734,40734.0,30,23.0,1.0
1611,15028,121132,121132.0,False,40827,40827.0,10,28.0,1.0
1612,15031,121145,121145.0,False,40828,40828.0,10,28.0,1.0
1613,15033,121110,121110.0,False,40823,40823.0,10,28.0,1.0
1614,15029,121122,121122.0,False,40825,40825.0,10,28.0,1.0
1615,15036,121190,121190.0,False,40835,40835.0,20,27.0,1.0
1616,15034,121223,121223.0,False,40841,40841.0,20,27.0,
1617,14926,121246,121246.0,False,40844,40844.0,20,27.0,1.0
1618,14938,121168,121168.0,False,40831,40831.0,10,28.0,1.0
1619,14603,121062,121062.0,False,40814,40814.0,30,26.0,1.0
1620,14030,121223,121223.0,False,40841,40841.0,20,27.0,1.0
1621,14653,121008,121008.0,False,40797,40797.0,30,26.0,
1622,14110,121228,121228.0,False,40842,40842.0,20,27.0,1.0
1623,14925,121712,121712.0,False,40829,40829.0,10,28.0,1.0
1624,13957,121179,121179.0,False,40833,40833.0,20,27.0,1.0
1625,14990,121040,121040.0,False,40807,40807.0,30,26.0,1.0
1626,14835,121271,121271.0,False,40830,40830.0,10,28.0,1.0
1627,14629,121186,121186.0,False,40834,40834.0,20,27.0,1.0
1628,13922,120945,120945.0,False,40780,40780.0,30,26.0,1.0
1629,14924,120938,120938.0,False,40778,40778.0,30,26.0,1.0
1630,14111,121007,121007.0,False,40797,40797.0,30,26.0,
1631,14917,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1632,13968,121081,121081.0,False,40818,40818.0,30,26.0,1.0
1633,14873,121259,121259.0,False,40846,40846.0,20,27.0,2.0
1634,14937,120919,120919.0,False,40771,40771.0,30,26.0,1.0
1635,14698,121362,121362.0,False,40792,40792.0,30,26.0,
1636,14141,121048,121048.0,False,40810,40810.0,30,26.0,1.0
1637,14684,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1638,14866,121227,121227.0,False,40842,40842.0,20,27.0,
1639,14630,121035,121035.0,False,40805,40805.0,30,26.0,1.0
1640,14178,121054,121054.0,False,40812,40812.0,30,26.0,1.0
1641,13945,121206,121206.0,False,40839,40839.0,20,27.0,1.0
1642,14716,121267,121267.0,False,40848,40848.0,20,27.0,2.0
1643,14756,121048,121048.0,False,40810,40810.0,30,26.0,1.0
1644,14610,120910,120910.0,False,40768,40768.0,30,26.0,
1645,14181,121228,121228.0,False,40842,40842.0,20,27.0,1.0
1646,14975,121239,121239.0,False,40843,40843.0,20,27.0,1.0
1647,14078,121180,121180.0,False,40833,40833.0,20,27.0,1.0
1648,14157,120952,120952.0,False,40782,40782.0,30,26.0,
1649,14168,121024,121024.0,False,40803,40803.0,30,26.0,1.0
1650,14834,121109,121109.0,False,40823,40823.0,10,28.0,1.0
1651,14829,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1652,14021,121098,121098.0,False,40821,40821.0,10,28.0,1.0
1653,14615,121014,121014.0,False,40799,40799.0,30,26.0,1.0
1654,14826,120920,120920.0,False,40772,40772.0,30,26.0,1.0
1655,14597,121015,121015.0,False,40800,40800.0,30,26.0,1.0
1656,13946,121089,121089.0,False,40819,40819.0,30,26.0,1.0
1657,14783,121248,121248.0,False,40844,40844.0,20,27.0,1.0
1658,14095,121105,121105.0,False,40822,40822.0,10,28.0,
1659,14116,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1660,14018,121052,121052.0,False,40811,40811.0,30,26.0,
1661,14802,121039,121039.0,False,40807,40807.0,30,26.0,1.0
1662,13938,121148,121148.0,False,40829,40829.0,10,28.0,1.0
1663,14742,120999,120999.0,False,40794,40794.0,30,26.0,
1664,14882,121344,121344.0,False,40843,40843.0,20,27.0,1.0
1665,14600,121126,121126.0,False,40827,40827.0,10,28.0,1.0
1666,14841,121123,121123.0,False,40826,40826.0,10,28.0,1.0
1667,14565,120944,120944.0,False,40780,40780.0,30,26.0,1.0
1668,14611,120949,120949.0,False,40781,40781.0,30,26.0,1.0
1669,14012,121046,121046.0,False,40809,40809.0,30,26.0,
1670,14114,121268,121268.0,False,40848,40848.0,20,27.0,1.0
1671,14119,120990,120990.0,False,40792,40792.0,30,26.0,2.0
1672,14856,121054,121054.0,False,40812,40812.0,30,26.0,1.0
1673,14723,121155,121155.0,False,40830,40830.0,10,28.0,1.0
1674,14822,121126,121126.0,False,40827,40827.0,10,28.0,1.0
1675,14602,120927,120927.0,False,40775,40775.0,30,26.0,1.0
1676,14614,120955,120955.0,False,40782,40782.0,30,26.0,1.0
1677,14014,121049,121049.0,False,40810,40810.0,30,26.0,
1678,14788,121234,121234.0,False,40842,40842.0,20,27.0,1.0
1679,14883,120931,120931.0,False,40776,40776.0,30,26.0,1.0
1680,14543,121202,121202.0,False,40838,40838.0,20,27.0,
1681,14737,121095,121095.0,False,40820,40820.0,30,26.0,
1682,14976,121245,121245.0,False,40844,40844.0,20,27.0,1.0
1683,14847,121082,121082.0,False,40818,40818.0,30,26.0,1.0
1684,14769,121194,121194.0,False,40836,40836.0,20,27.0,1.0
1685,14729,121096,121096.0,False,40821,40821.0,10,28.0,
1686,14870,121110,121110.0,False,40823,40823.0,10,28.0,
1687,14052,121125,121125.0,False,40826,40826.0,10,28.0,1.0
1688,14130,120918,120918.0,False,40771,40771.0,30,26.0,1.0
1689,14921,120990,120990.0,False,40792,40792.0,30,26.0,2.0
1690,14125,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1691,14701,121034,121034.0,False,40805,40805.0,30,26.0,1.0
1692,14151,121045,121045.0,False,40809,40809.0,30,26.0,1.0
1693,14595,121208,121208.0,False,40839,40839.0,20,27.0,1.0
1694,14951,120946,120946.0,False,40780,40780.0,30,26.0,
1695,14919,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1696,14741,121055,121055.0,False,40812,40812.0,30,26.0,1.0
1697,14929,120990,120990.0,False,40792,40792.0,30,26.0,
1698,14122,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1699,14858,120920,120920.0,False,40772,40772.0,30,26.0,
1700,14617,120923,120923.0,False,40773,40773.0,30,26.0,1.0
1701,14650,120945,120945.0,False,40780,40780.0,30,26.0,1.0
1702,14795,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1703,12218,121228,121228.0,False,40842,40842.0,20,27.0,1.0
1704,14844,121147,121147.0,False,40829,40829.0,10,28.0,1.0
1705,14910,121122,121122.0,False,40825,40825.0,10,28.0,
1706,14599,120951,120951.0,False,40782,40782.0,30,26.0,1.0
1707,14017,121079,121079.0,False,40817,40817.0,30,26.0,1.0
1708,14568,121043,121043.0,False,40808,40808.0,30,26.0,1.0
1709,14668,120968,120968.0,False,40787,40787.0,30,26.0,1.0
1710,14931,121200,121200.0,False,40838,40838.0,20,27.0,
1711,14631,120920,120920.0,False,40772,40772.0,30,26.0,1.0
1712,14001,121186,121186.0,False,40834,40834.0,20,27.0,1.0
1713,14732,121150,121150.0,False,40829,40829.0,10,28.0,
1714,14719,121151,121151.0,False,40829,40829.0,10,28.0,1.0
1715,14613,121071,121071.0,False,40815,40815.0,30,26.0,1.0
1716,14592,121033,121033.0,False,40805,40805.0,30,26.0,1.0
1717,14984,121229,121229.0,False,40842,40842.0,20,27.0,1.0
1718,14717,120993,120993.0,False,40793,40793.0,30,26.0,1.0
1719,14936,121020,121020.0,False,40801,40801.0,30,26.0,2.0
1720,14755,121148,121148.0,False,40829,40829.0,10,28.0,1.0
1721,14854,121054,121054.0,False,40812,40812.0,30,26.0,
1722,14965,121227,121227.0,False,40842,40842.0,20,27.0,1.0
1723,14845,120945,120945.0,False,40780,40780.0,30,26.0,1.0
1724,14818,120920,120920.0,False,40772,40772.0,30,26.0,
1725,13985,120927,120927.0,False,40775,40775.0,30,26.0,1.0
1726,14112,120956,120956.0,False,40783,40783.0,30,26.0,1.0
1727,14986,120964,120964.0,False,40785,40785.0,30,26.0,
1728,14792,121257,121257.0,False,40846,40846.0,20,27.0,1.0
1729,13996,121174,121174.0,False,40832,40832.0,20,27.0,1.0
1730,14762,121074,121074.0,False,40816,40816.0,30,26.0,1.0
1731,14705,121362,121362.0,False,40792,40792.0,30,26.0,1.0
1732,14989,121043,121043.0,False,40808,40808.0,30,26.0,1.0
1733,14753,121254,121254.0,False,40845,40845.0,20,27.0,1.0
1734,14126,121208,121208.0,False,40839,40839.0,20,27.0,1.0
1735,14143,121200,121200.0,False,40838,40838.0,20,27.0,1.0
1736,14588,120992,120992.0,False,40793,40793.0,30,26.0,1.0
1737,14612,120921,120921.0,False,40772,40772.0,30,26.0,1.0
1738,14728,121094,121094.0,False,40820,40820.0,30,26.0,1.0
1739,14172,121094,121094.0,False,40820,40820.0,30,26.0,1.0
1740,13927,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1741,14174,120952,120952.0,False,40782,40782.0,30,26.0,
1742,14884,120967,120967.0,False,40786,40786.0,30,26.0,1.0
1743,14003,121132,121132.0,False,40827,40827.0,10,28.0,1.0
1744,14857,120940,120940.0,False,40779,40779.0,30,26.0,1.0
1745,14563,121204,121204.0,False,40839,40839.0,20,27.0,1.0
1746,14945,120951,120951.0,False,40782,40782.0,30,26.0,
1747,14632,120980,120980.0,False,40789,40789.0,30,26.0,
1748,14860,121019,121019.0,False,40801,40801.0,30,26.0,2.0
1749,14980,121113,121113.0,False,40824,40824.0,10,28.0,1.0
1750,14155,121267,121267.0,False,40848,40848.0,20,27.0,2.0
1751,14566,121268,121268.0,False,40848,40848.0,20,27.0,1.0
1752,14019,121114,121114.0,False,40824,40824.0,10,28.0,1.0
1753,14673,121037,121037.0,False,40806,40806.0,30,26.0,
1754,14628,121265,121265.0,False,40847,40847.0,20,27.0,1.0
1755,14876,120982,120982.0,False,40789,40789.0,30,26.0,1.0
1756,14959,121190,121190.0,False,40835,40835.0,20,27.0,
1757,14576,121048,121048.0,False,40810,40810.0,30,26.0,1.0
1758,14594,121267,121267.0,False,40848,40848.0,20,27.0,2.0
1759,14121,121045,121045.0,False,40809,40809.0,30,26.0,1.0
1760,14129,121240,121240.0,False,40844,40844.0,20,27.0,
1761,14935,121180,121180.0,False,40833,40833.0,20,27.0,2.0
1762,14537,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1763,14189,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1764,14589,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1765,14669,121255,121255.0,False,40845,40845.0,20,27.0,1.0
1766,14538,121017,121017.0,False,40801,40801.0,30,26.0,1.0
1767,14547,121223,121223.0,False,40841,40841.0,20,27.0,
1768,14677,121058,121058.0,False,40813,40813.0,30,26.0,1.0
1769,14738,121125,121125.0,False,40826,40826.0,10,28.0,1.0
1770,14683,121114,121114.0,False,40824,40824.0,10,28.0,1.0
1771,14202,120962,120962.0,False,40784,40784.0,30,26.0,1.0
1772,14928,120990,120990.0,False,40792,40792.0,30,26.0,1.0
1773,14152,121175,121175.0,False,40833,40833.0,20,27.0,1.0
1774,14962,121216,121216.0,False,40840,40840.0,20,27.0,
1775,14633,120965,120965.0,False,40786,40786.0,30,26.0,
1776,14787,120945,120945.0,False,40780,40780.0,30,26.0,1.0
1777,13986,121074,121074.0,False,40816,40816.0,30,26.0,
1778,14080,121209,121209.0,False,40839,40839.0,20,27.0,
1779,14849,120908,120908.0,False,40768,40768.0,30,26.0,
1780,14149,121004,121004.0,False,40796,40796.0,30,26.0,1.0
1781,14605,121041,121041.0,False,40808,40808.0,30,26.0,
1782,13924,121050,121050.0,False,40811,40811.0,30,26.0,1.0
1783,13916,121062,121062.0,False,40814,40814.0,30,26.0,1.0
1784,14740,121023,121023.0,False,40802,40802.0,30,26.0,1.0
1785,13928,120990,120990.0,False,40792,40792.0,30,26.0,1.0
1786,13977,121007,121007.0,False,40797,40797.0,30,26.0,1.0
1787,14616,120994,120994.0,False,40793,40793.0,30,26.0,1.0
1788,14954,120936,120936.0,False,40777,40777.0,30,26.0,1.0
1789,14124,120979,120979.0,False,40789,40789.0,30,26.0,1.0
1790,14956,121229,121229.0,False,40842,40842.0,20,27.0,1.0
1791,14144,121267,121267.0,False,40848,40848.0,20,27.0,
1792,14886,121022,121022.0,False,40802,40802.0,30,26.0,1.0
1793,14702,121000,121000.0,False,40795,40795.0,30,26.0,1.0
1794,14699,121075,121075.0,False,40816,40816.0,30,26.0,2.0
1795,14548,121110,121110.0,False,40823,40823.0,10,28.0,1.0
1796,14718,120908,120908.0,False,40768,40768.0,30,26.0,1.0
1797,14953,120934,120934.0,False,40777,40777.0,30,26.0,1.0
